id,sleep_switches,steps,time,sleep_time,energy_consumption,disconnects,num_requests,num_rejects,cell_traffic,cell_dropped_traffic,ant_switches,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
38,[1034. 1035.    0.    0.],10081.0,201.60000000059856,[ 15.699 185.901   0.      0.   ],13297.897280767522,42205.0,12470.0,11783.0,2640000000.0,0.0,48.0,65.95524888782803,0.19045729590318605,17.896240452336077,3.354193173975415,0.22025046199211792,0.0705287173891479,0.0004959825414145422,0.31891677412955066,[0.078 0.922 0.    0.   ],0.9449077786688052,0.0,13095238.095199214,[5.129 5.134 0.    0.   ],0.23809523809453118
39,[1031. 1032.    0.    0.],10081.0,201.60000000059856,[ 18.099 183.501   0.      0.   ],13395.715762004655,41005.0,12052.0,11312.0,2782500000.0,18273.863909892974,56.0,66.44041147704034,0.2297391131832165,17.961710147802798,3.9730108274502283,0.2953103080432397,0.09126078762027577,0.00019839301656581688,0.33697053863703996,[0.09 0.91 0.   0.  ],0.9385994025887819,6.5674263827108624e-06,13802083.333292354,[5.114 5.119 0.    0.   ],0.27777777777695306
40,[1037. 1038.    0.    0.],10081.0,201.60000000059856,[ 16.564 185.036   0.      0.   ],13469.39703546425,41738.0,12072.0,11348.0,2734500000.0,239696.37003035692,48.0,66.80585772969162,0.20966173990675693,17.568495188969347,3.740647637238269,0.2454234690306474,0.07935720662632675,0.0006943755579803591,0.32675329828390043,[0.082 0.918 0.    0.   ],0.940026507620941,8.765637960517716e-05,13563988.095197823,[5.144 5.149 0.    0.   ],0.23809523809453118
41,[788. 789.   0.   0.],10081.0,201.60000000059856,[ 13.038 188.562   0.      0.   ],13293.254944205823,45157.0,9419.0,8861.0,1894500000.0,239696.37003035692,48.0,65.93222370896825,0.15371490923519623,17.23876599543696,2.5660120611371755,0.1618442575630696,0.051780577323678204,0.00019839301656581688,0.21843071123896438,[0.065 0.935 0.    0.   ],0.9407580422550165,0.0001265222327951211,9397321.428543529,[3.909 3.914 0.    0.   ],0.23809523809453118
42,[863. 864.   0.   0.],10081.0,201.60000000059856,[ 14.736 186.864   0.      0.   ],13420.96341882016,43619.0,10354.0,9701.0,1954500000.0,0.0,72.0,66.56563544696156,0.1734748536851519,19.09374070032735,3.0751034661565946,0.20518306044987603,0.06170022815196905,0.0004959825414145422,0.2232913401448269,[0.073 0.927 0.    0.   ],0.9369325864400232,0.0,9694940.476161692,[4.281 4.286 0.    0.   ],0.3571428571417968
43,[819. 819.   0.   0.],10081.0,201.60000000059856,[ 13.334 188.266   0.      0.   ],13323.48512133066,44751.0,9825.0,9222.0,1909500000.0,233945.7877912041,48.0,66.08216010974536,0.15061997817676945,18.510465231623847,2.580029181070133,0.15738527865720778,0.05078861224084912,0.0007935720662632675,0.21674437059815493,[0.066 0.934 0.    0.   ],0.9386259541984733,0.00012251677810484635,9471726.190448068,[4.062 4.062 0.    0.   ],0.23809523809453118
44,[1049. 1049.    0.    0.],10081.0,201.60000000059856,[ 18.829 182.771   0.      0.   ],13564.27674003357,40654.0,12354.0,11550.0,2688000000.0,495485.2448551616,72.0,67.27644449970134,0.2335482591012799,17.83791290546573,4.097983351273602,0.3121100588432964,0.0905664120622954,0.0013887511159607182,0.3218926693780379,[0.093 0.907 0.    0.   ],0.9349198640116562,0.00018433230835385476,13333333.333293747,[5.203 5.203 0.    0.   ],0.3571428571417968
45,[810. 811.   0.   0.],10081.0,201.60000000059856,[ 13.71 187.89   0.     0.  ],13445.951727677017,44655.0,9578.0,8975.0,1896000000.0,258440.45966320139,56.0,66.68957309628566,0.15823827001289692,18.19303640511854,2.719004329592109,0.16735544916731665,0.055153258605297094,0.0004959825414145422,0.2222001785537149,[0.068 0.932 0.    0.   ],0.9370432240551263,0.0001363082593160345,9404761.904733982,[4.018 4.023 0.    0.   ],0.27777777777695306
46,[1037. 1038.    0.    0.],10081.0,201.60000000059856,[ 19.439 182.161   0.      0.   ],13642.097517014017,40802.0,11898.0,11097.0,2613000000.0,0.0,48.0,67.66242196711747,0.24489633964884402,17.5716694772344,4.158532259307008,0.3265557491222373,0.09681579208411864,0.0005951790496974506,0.31812320206328737,[0.096 0.904 0.    0.   ],0.93267776096823,0.0,12961309.523771042,[5.144 5.149 0.    0.   ],0.23809523809453118
47,[837. 838.   0.   0.],10081.0,201.60000000059856,[ 14.323 187.277   0.      0.   ],13265.275932980261,44371.0,10267.0,9615.0,1995000000.0,0.0,48.0,65.79345269802845,0.16268227358397128,18.546572760638824,2.8678913776955652,0.1757149364228855,0.06001388751115961,0.0002975895248487253,0.23430215256422973,[0.071 0.929 0.    0.   ],0.9364955683257037,0.0,9895833.333303953,[4.152 4.157 0.    0.   ],0.23809523809453118
48,[820. 821.   0.   0.],10081.0,201.60000000059856,[ 15.539 186.061   0.      0.   ],13419.99130232953,43877.0,10226.0,9552.0,1893000000.0,0.0,56.0,66.56081391888524,0.18323579010019023,18.13748636048011,3.1334228024534054,0.215456334421507,0.06735442912409483,0.0002975895248487253,0.21813312171411567,[0.077 0.923 0.    0.   ],0.9340895755916292,0.0,9389880.952353073,[4.067 4.072 0.    0.   ],0.27777777777695306
